#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      266.0   107.3    86.8   154.3   169.4   250.1   291.9   315.4   332.8   353.1   380.2   423.4   515.9   814.4  3277.8  30079.0    30165  1778890665076  1778890680185
read      267.3   108.5    86.8   149.4   164.4   251.8   296.4   320.8   339.2   361.2   389.3   431.7   528.3   705.4  3200.5  30127.3    30166  1778890681699  1778890696806
read      271.3   108.2    86.8   154.6   169.8   256.1   299.8   323.5   341.2   362.6   390.4   433.0   535.8   768.9  3353.8  30196.3    30167  1778890698321  1778890713425
read      272.1   112.4    86.8   153.7   168.9   256.0   300.1   324.3   342.3   364.5   393.2   436.9   543.1   820.1  3871.4  30206.1    30168  1778890714941  1778890730046
read      278.7   111.3    86.8   159.0   174.4   262.3   307.5   332.9   351.3   373.3   401.8   447.9   549.2   792.4  3861.5  30179.4    30169  1778890731563  1778890746673
read      279.0   132.0    86.8   151.2   167.3   261.5   308.0   334.2   353.5   376.7   407.3   457.8   574.8  1055.9  4632.8  30204.5    30170  1778890748188  1778890763302
read      272.0   116.2    86.8   148.5   164.2   255.5   302.1   327.6   346.0   368.9   398.1   443.5   543.5   808.1  3952.9  30199.0    30171  1778890764817  1778890779919
read      272.6   117.2    86.8   152.1   167.1   254.6   300.3   326.1   344.6   367.8   397.7   445.4   564.2   907.2  4057.2  30223.3    30172  1778890781434  1778890796544
read      267.8   119.8    86.8   152.8   167.3   249.3   292.8   317.1   335.3   357.0   385.8   432.1   553.9  1006.7  4461.6  30173.4    30173  1778890798060  1778890813169
read      274.7   133.6    86.8   150.1   165.2   256.6   303.0   329.1   347.7   371.4   401.5   450.1   559.4  1113.5  4868.1  30242.3    30174  1778890814685  1778890829796
read      273.2   113.8    93.8   154.0   170.0   256.8   300.9   325.6   343.6   365.9   394.9   439.8   544.5   803.3  4001.8  30209.2    30175  1778890831312  1778890846424
read      276.0   120.1    80.4   150.5   165.6   258.8   305.9   332.3   351.4   374.5   405.1   455.3   566.4   838.9  3808.1  30155.1    30176  1778890847940  1778890863055
read      273.5   110.8    86.8   153.1   168.6   257.7   302.7   328.0   346.1   368.7   397.4   441.6   541.2   747.8  3464.1  30156.6    30177  1778890864569  1778890879671
read      273.5   113.1    80.4   149.5   164.7   257.3   303.8   329.8   348.5   371.7   401.6   448.3   551.7   779.2  3363.2  30292.1    30178  1778890881190  1778890896299
read      263.4   109.2    86.8   145.8   160.3   246.8   292.2   316.9   335.4   357.3   385.9   430.4   535.1   781.6  3068.3  30179.7    30179  1778890897814  1778890912921
read      264.7   107.0    86.8   150.6   165.2   248.5   291.8   316.0   334.1   355.2   383.0   426.4   526.0   773.5  3564.5  30202.4    30180  1778890914435  1778890929549
read      272.4   112.0    86.8   151.1   166.0   255.2   301.4   327.0   345.4   368.4   397.9   444.0   554.6   891.4  3207.1  30132.9    30181  1778890931066  1778890946169
read      271.0   112.2    86.8   149.8   164.9   254.3   299.9   325.2   343.8   366.8   396.4   443.1   551.7   794.1  3505.4  30177.4    30182  1778890947686  1778890962793
read      269.6   108.7    86.8   150.4   164.8   253.4   298.9   324.0   342.6   365.2   394.1   437.1   541.9   775.6  2745.8  30236.8    30183  1778890964310  1778890979415
read      273.8   113.7    86.8   151.5   166.7   258.9   304.0   328.7   346.3   368.7   397.0   441.6   546.3   792.6  3701.3  30143.1    30184  1778890980930  1778890996034
read      269.3   123.5    86.8   148.8   163.5   250.9   296.5   321.4   340.7   363.8   393.8   440.3   557.3  1003.1  4250.7  30201.1    30185  1778890997550  1778891012670
read      270.7   111.1    86.8   151.9   166.8   254.0   299.4   324.3   342.8   365.4   394.3   438.1   541.0   780.4  3690.0  30101.4    30186  1778891014187  1778891029292
read      280.0   119.1    86.8   156.2   172.7   264.2   309.3   334.6   353.2   375.4   403.9   450.8   553.7   853.6  3891.5  30249.2    30187  1778891030807  1778891045912
read      268.7   116.6    93.8   149.4   164.5   252.0   297.0   321.7   340.3   362.6   391.5   435.7   541.9   790.6  3855.4  30200.9    30188  1778891047426  1778891062537
read      267.4   108.9    86.8   148.3   163.2   251.1   296.2   320.6   339.4   361.8   391.2   435.7   539.2   746.2  3449.0  30194.4    30189  1778891064053  1778891079163
read      266.9   104.5    86.8   148.9   164.0   251.4   295.8   320.1   338.4   360.3   388.7   432.0   533.4   732.3  3008.0  30198.8    30190  1778891080678  1778891095784
read      268.3   121.9    86.8   149.6   164.3   252.0   296.7   320.8   339.3   361.3   390.1   434.2   540.6   803.7  4322.3  30151.1    30191  1778891097299  1778891112415
read      274.7   128.7    86.8   153.8   169.5   257.0   301.3   326.2   344.6   367.4   396.7   443.8   566.7  1142.4  3753.7  30194.3    30192  1778891113931  1778891129036
read      276.2   108.5    86.8   157.7   173.3   260.7   304.8   329.3   346.6   368.8   397.0   439.9   542.7   867.1  3482.3  30195.1    30193  1778891130549  1778891145653
read      271.3   116.0    80.4   150.9   166.6   254.4   298.4   323.1   341.9   364.9   394.7   441.2   548.7   863.7  3898.4  30197.7    30194  1778891147168  1778891162276
read      261.1   103.6    86.8   148.8   163.3   244.8   287.6   311.7   329.2   349.9   377.7   422.0   520.5   737.8  3173.0  30142.0    30195  1778891163791  1778891178895
read      265.2   109.3    86.8   151.7   165.9   249.4   292.9   316.7   334.5   355.3   382.7   426.2   520.3   728.5  3592.0  30183.1    30196  1778891180409  1778891195520
read      269.2   107.2    86.8   149.3   163.9   252.8   298.5   323.8   342.4   365.3   394.6   439.1   542.8   784.2  2971.8  30252.2    30197  1778891197034  1778891212141
read      275.1   112.8    86.8   152.9   168.1   258.7   304.9   330.7   349.3   371.9   400.9   447.3   550.6   787.1  3639.5  30224.5    30198  1778891213657  1778891228765
read      268.2   111.0    86.8   151.3   166.1   251.9   296.1   320.3   338.8   360.9   389.7   433.5   534.6   756.7  3596.0  30154.7    30199  1778891230280  1778891245382
read      270.5   114.4    86.8   150.5   166.2   254.0   297.6   321.9   341.0   363.8   393.1   437.1   544.8   864.1  3585.0  30200.7    30200  1778891246896  1778891262004
read      268.4   112.7    86.8   150.6   165.9   252.4   296.5   320.8   339.3   361.3   389.6   432.5   534.0   742.6  3763.4  30174.2    30201  1778891263520  1778891278626
read      269.0   113.1    86.8   151.5   165.9   251.2   296.0   320.8   339.8   362.7   392.4   437.2   546.8   856.5  3477.1  30281.0    30202  1778891280141  1778891295248
read      272.0   116.0    86.8   151.7   166.7   255.5   300.7   325.7   344.1   366.8   395.5   438.6   544.2   821.7  3843.0  30203.5    30203  1778891296764  1778891311878
read      270.0   112.4    93.8   154.7   169.6   253.6   297.2   321.5   339.8   361.6   389.5   432.4   535.6   744.3  3660.5  30261.4    30204  1778891313400  1778891328503
read      279.9   113.4    86.8   155.0   171.2   264.3   310.4   336.0   354.7   376.6   404.7   452.4   555.9   807.6  3613.6  30106.5    30205  1778891330016  1778891345125
read      274.4   114.0    86.8   154.7   170.7   259.5   302.8   326.7   344.2   366.0   394.0   436.7   540.1   865.6  3649.7  30102.5    30206  1778891346641  1778891361757
read      266.7   109.4    80.4   152.3   166.8   250.1   294.0   318.2   336.5   358.1   385.9   428.6   527.6   754.7  4109.6  30167.3    30207  1778891363272  1778891378386
read      268.7   109.2    86.8   151.1   165.3   252.4   297.4   322.0   340.7   362.9   391.5   435.3   536.6   742.6  3483.4  30208.1    30208  1778891379903  1778891395008
read      292.2   182.7    93.8   152.7   168.4   262.8   312.3   340.6   362.3   388.7   424.4   489.8   785.5  2646.1  5702.8  30278.7    30209  1778891396522  1778891411636
read      288.3   310.7    93.8   146.2   157.9   232.2   277.8   304.8   324.9   350.6   389.0   480.6  1487.8  4220.4  6411.0  30243.2    30210  1778891413151  1778891428259
read      293.5   282.9    86.8   148.8   161.5   244.7   292.2   319.3   340.5   367.2   404.1   492.6  1297.3  3837.3  6394.2  30222.5    30211  1778891429778  1778891444884
read      293.4   283.3    93.8   149.4   162.3   243.1   290.7   318.5   340.2   367.4   404.6   492.2  1348.1  3764.8  6414.7  30292.3    30212  1778891446400  1778891461518
read      285.3   280.4    93.8   146.7   158.7   235.6   282.2   309.1   329.4   355.0   391.4   468.2  1306.0  3783.3  6403.4  30353.0    30213  1778891463033  1778891478154
read      283.5   278.5    86.8   144.4   156.9   235.2   282.4   309.2   329.4   354.8   391.4   468.1  1226.3  3765.6  6446.8  30190.9    30214  1778891479668  1778891494780
read      279.8   265.7    93.8   147.1   159.1   232.1   276.7   303.3   323.0   347.6   383.8   458.7  1206.9  3670.1  6376.2  30179.1    30215  1778891496295  1778891511400
read      279.5   231.5    93.8   148.8   161.4   242.1   288.9   315.3   335.6   360.6   394.5   456.4   927.7  3534.5  6357.1  30176.9    30216  1778891512915  1778891528026
read      257.5   106.5    86.8   151.3   164.0   238.8   282.3   306.7   324.2   345.3   372.7   415.7   506.2   746.0  3535.1  30137.0    30217  1778891529542  1778891544647
read      259.8   119.1    93.8   150.7   163.9   241.1   284.7   309.1   326.8   347.8   375.4   418.8   508.8   961.6  4524.4  30146.0    30218  1778891546162  1778891561267
read      263.0   112.7    86.8   150.2   163.8   245.7   290.4   315.2   333.8   355.7   383.8   426.7   517.0   727.3  3353.3  30251.9    30219  1778891562782  1778891577887
read      257.5   105.3    86.8   149.7   162.5   238.8   283.2   308.1   325.8   346.9   374.1   418.3   508.7   737.9  3397.8  30208.6    30220  1778891579403  1778891594510
read      262.3   111.5    93.8   150.8   164.4   244.7   288.9   313.6   331.8   353.3   380.8   423.6   510.2   816.3  4052.8  30207.3    30221  1778891596026  1778891611132
read      269.1   141.4    86.8   153.6   168.3   252.1   295.6   319.5   337.5   358.7   385.8   427.8   526.9  1035.2  5526.7  30186.0    30222  1778891612646  1778891627759
read      268.0   141.8    80.4   150.0   164.5   250.0   294.4   318.7   337.0   358.7   386.9   431.0   539.1  1119.9  6060.4  30248.6    30223  1778891629280  1778891644434
read      264.6   129.4    86.8   152.0   166.6   246.6   289.2   313.0   330.5   351.0   378.3   422.6   527.8  1209.5  5224.7  30245.6    30224  1778891645956  1778891661092
read      272.1   118.9    86.8   152.8   168.1   256.5   300.7   324.8   342.6   364.2   392.2   435.0   537.5   905.7  4335.0  30198.7    30225  1778891662609  1778891677726
read      279.4   161.6    86.8   152.9   168.9   260.7   307.0   332.9   351.5   373.9   403.4   452.0   566.9  1237.8  6877.6  30202.0    30226  1778891679245  1778891694364
read      269.8   183.9    86.8   152.0   166.5   250.0   293.4   317.4   335.4   356.7   385.1   431.3   547.3  1486.6  7339.0  30239.4    30227  1778891695892  1778891711003
read      274.3   144.7    86.8   152.2   167.0   254.0   299.4   324.7   343.4   366.4   396.3   445.7   586.8  1579.7  5742.1  30226.6    30228  1778891712520  1778891727630
read      267.3   114.6    86.8   148.5   163.8   250.3   294.5   319.2   337.7   359.7   388.7   434.3   545.7   919.0  4014.8  30212.7    30229  1778891729145  1778891744253
read      285.6   143.8    80.4   149.1   165.4   258.6   309.2   338.8   361.5   389.7   428.5   497.5   712.7  1503.2  4159.3  30204.2    30230  1778891745774  1778891760889
read      269.6   122.7    86.8   148.1   162.3   248.9   295.4   321.2   341.0   365.3   397.4   451.3   590.5  1081.2  4131.5  30283.3    30231  1778891762407  1778891777517
read      273.8   118.6    86.8   153.5   169.2   256.3   300.3   325.2   343.5   366.0   395.3   442.5   569.8  1022.8  4041.0  30213.7    30232  1778891779032  1778891794142
read      261.7   105.1    93.8   150.5   164.3   246.0   288.7   312.1   329.2   349.3   375.5   418.3   509.4   735.9  3425.3  30193.5    30233  1778891795661  1778891810769
read      267.3   132.2    86.8   148.6   162.9   248.9   293.5   318.2   336.9   359.3   389.2   436.7   556.6  1005.7  4179.9  30230.5    30234  1778891812283  1778891827393
read      275.5   117.6    86.8   153.2   168.2   255.6   301.9   328.3   347.1   371.1   402.2   454.6   586.7  1091.8  3416.8  30194.8    30235  1778891828918  1778891844033
read      278.3   126.1    86.8   152.7   168.0   257.5   304.7   331.5   351.2   374.6   407.1   462.3   614.7  1158.6  3868.2  30278.7    30236  1778891845550  1778891860655
read      284.9   283.7    93.8   149.3   161.1   233.3   278.1   305.0   325.0   350.3   388.1   474.6  1247.7  3807.9  6419.1  30237.0    30237  1778891862170  1778891877280
read      296.5   278.1    93.8   149.6   163.1   248.2   295.5   322.9   344.2   371.4   411.1   500.5  1322.4  3721.4  6381.4  30329.8    30238  1778891878794  1778891893905
read      277.3   257.4    86.8   147.3   158.8   231.2   274.7   300.6   319.6   343.6   377.8   456.0  1170.5  3667.0  6346.5  30254.1    30239  1778891895419  1778891910529
read      282.5   278.0    86.8   147.0   159.1   234.3   278.5   304.4   323.3   347.4   383.8   462.8  1248.4  3824.3  6417.5  30320.6    30240  1778891912045  1778891927153
read      278.5   259.9    86.8   144.9   157.6   232.3   276.3   302.9   322.3   346.8   382.1   458.0  1145.0  3688.1  6313.8  30217.7    30241  1778891928668  1778891943775
read      271.8   255.1    93.8   144.9   156.4   226.4   268.8   294.4   313.8   337.8   371.2   447.6  1114.1  3613.7  6370.1  30162.1    30242  1778891945288  1778891960393
read      389.3   570.5    86.8   150.0   164.5   267.0   329.7   369.1   402.2   455.2   556.7   774.4  4109.6  6142.6  7532.1  30183.6    30243  1778891961909  1778891977021
read      264.4   118.3    93.8   152.3   166.2   245.0   289.3   314.6   333.3   355.5   384.4   428.6   528.6   875.2  4037.8  30373.3    30244  1778891978539  1778891993656
read      256.7   148.3    93.8   151.1   163.7   234.9   277.4   302.2   319.6   341.0   367.9   408.1   505.4  1323.2  6194.8  30231.6    30245  1778891995173  1778892010294
read      269.9   172.6    86.8   150.2   164.2   247.8   294.4   320.0   339.4   362.4   392.2   437.7   550.7  1711.3  6695.0  30267.7    30246  1778892011817  1778892026931
read      264.8   117.5    86.8   149.1   162.7   247.0   292.4   317.3   336.0   358.1   386.7   431.1   532.9   934.6  4155.2  30289.5    30247  1778892028449  1778892043554
read      256.4   110.1    93.8   149.7   162.5   236.9   280.8   305.7   323.4   345.0   372.6   416.2   508.7   776.3  3363.9  30264.1    30248  1778892045069  1778892060178
